timestamp,block,path,hops,input_eth,gross_profit_eth,gas_cost_eth,net_profit_eth,net_profit_eur_1800
2026-05-18T06:57:57Z,46149065,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:58:01Z,46149067,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:58:03Z,46149068,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:58:03Z,46149068,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:58:05Z,46149069,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:58:05Z,46149069,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:58:05Z,46149069,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:58:05Z,46149069,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:58:05Z,46149069,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:58:07Z,46149070,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:58:07Z,46149070,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:58:07Z,46149070,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:58:07Z,46149070,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:58:07Z,46149070,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:58:07Z,46149070,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:58:07Z,46149070,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:58:07Z,46149070,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:58:09Z,46149071,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:58:09Z,46149071,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:58:09Z,46149071,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:58:11Z,46149072,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:58:11Z,46149072,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:58:11Z,46149072,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:58:13Z,46149073,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:58:15Z,46149074,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:58:17Z,46149075,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:58:19Z,46149076,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:58:19Z,46149076,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:58:21Z,46149077,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:58:21Z,46149077,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:58:21Z,46149077,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:58:23Z,46149078,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:58:25Z,46149079,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:58:25Z,46149079,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
